* begin:	09/04/2023 13:01:45
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi4cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
0	-1.7500000	60.0	73	6086	654823	8003	3763882970	6159	0.0000000	0.0000000
0	-1.5000000	60.0	240	6161	650900	8022	3763883034	6401	0.0000000	0.0000000
0	-1.2500000	60.0	612	6191	646669	7891	3763883099	6803	0.0000000	0.0000000
0	-1.0000000	60.0	1025	6116	729961	7953	3763883163	7141	0.0000000	0.0000000
0	-0.7500000	60.0	1342	6044	731114	7870	3763883227	7386	0.0000000	0.0000000
0	-0.5000000	60.0	1340	6071	685443	7908	3763883292	7411	0.0000000	0.0000000
0	-0.2500000	60.0	1000	6060	694457	7938	3763883356	7060	0.0000000	0.0000000
0	0.0000000	60.0	520	6163	654669	7831	3763883420	6683	0.0000000	0.0000000
0	0.2500000	60.0	178	6338	611247	7838	3763883485	6516	0.0000000	0.0000000
0	0.5000000	60.0	76	6099	614130	7771	3763883549	6175	0.0000000	0.0000000
0	0.7500000	60.0	250	6137	617691	7989	3763883613	6387	0.0000000	0.0000000
0	1.0000000	60.0	661	6372	625105	7970	3763883678	7033	0.0000000	0.0000000
0	1.2500000	60.0	1074	6201	638213	8094	3763883742	7275	0.0000000	0.0000000
0	1.5000000	60.0	1280	6113	659778	7813	3763883806	7393	0.0000000	0.0000000
0	1.7500000	60.0	1282	6183	625865	7757	3763883871	7465	0.0000000	0.0000000
* end: 09/04/2023 13:17:52
