* begin:	18/04/2023 06:43:06
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi8_noIn_cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
0	-1.7500000	60.0	56	11364	834055	7536	3764637852	11420	0.0000000	0.0000000
0	-1.5000000	60.0	83	11336	695307	7649	3764637916	11419	0.0000000	0.0000000
0	-1.2500000	60.0	188	11038	630482	7585	3764637980	11226	0.0000000	0.0000000
0	-1.0000000	60.0	343	11125	636516	7537	3764638044	11468	0.0000000	0.0000000
0	-0.7500000	60.0	489	11227	613570	7441	3764638109	11716	0.0000000	0.0000000
0	-0.5000000	60.0	547	11353	619685	7390	3764638173	11900	0.0000000	0.0000000
0	-0.2500000	60.0	446	11237	629259	7357	3764638237	11683	0.0000000	0.0000000
0	0.0000000	60.0	310	11102	643483	7441	3764638301	11412	0.0000000	0.0000000
0	0.2500000	60.0	154	11181	627195	7389	3764638365	11335	0.0000000	0.0000000
0	0.5000000	60.0	79	11048	634003	7567	3764638430	11127	0.0000000	0.0000000
0	0.7500000	60.0	91	11105	642094	7486	3764638494	11196	0.0000000	0.0000000
0	1.0000000	60.0	198	11022	660668	7449	3764638558	11220	0.0000000	0.0000000
0	1.2500000	60.0	373	11312	659848	7509	3764638622	11685	0.0000000	0.0000000
0	1.5000000	60.0	484	11235	721410	7668	3764638687	11719	0.0000000	0.0000000
0	1.7500000	60.0	594	11474	723200	7445	3764638751	12068	0.0000000	0.0000000
* end: 18/04/2023 06:59:12
