* begin:	11/04/2023 09:18:03
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path2pi4cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
0	-1.7500000	60.0	94	5244	661699	8016	3764042349	5338	0.0000000	0.0000000
0	-1.5000000	60.0	216	5182	660902	7941	3764042413	5398	0.0000000	0.0000000
0	-1.2500000	60.0	661	5148	661671	7992	3764042477	5809	0.0000000	0.0000000
0	-1.0000000	60.0	1214	5120	659917	7767	3764042541	6334	0.0000000	0.0000000
0	-0.7500000	60.0	1717	5127	653827	7838	3764042606	6844	0.0000000	0.0000000
0	-0.5000000	60.0	1662	5185	663214	8055	3764042670	6847	0.0000000	0.0000000
0	-0.2500000	60.0	1468	5085	658971	7865	3764042734	6553	0.0000000	0.0000000
0	0.0000000	60.0	901	5149	662030	7936	3764042799	6050	0.0000000	0.0000000
0	0.2500000	60.0	401	5170	657176	7827	3764042863	5571	0.0000000	0.0000000
0	0.5000000	60.0	112	5190	661974	7878	3764042927	5302	0.0000000	0.0000000
0	0.7500000	60.0	230	5172	656787	7976	3764042991	5402	0.0000000	0.0000000
0	1.0000000	60.0	693	5145	658566	7906	3764043056	5838	0.0000000	0.0000000
0	1.2500000	60.0	1263	4978	659457	7988	3764043120	6241	0.0000000	0.0000000
0	1.5000000	60.0	1755	5223	659351	7847	3764043184	6978	0.0000000	0.0000000
0	1.7500000	60.0	1901	5095	624617	7970	3764043249	6996	0.0000000	0.0000000
* end: 11/04/2023 09:34:10
