* begin:	11/04/2023 10:36:40
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path2pi4cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
0	-1.7500000	60.0	107	6349	610893	7879	3764047066	6456	0.0000000	0.0000000
0	-1.5000000	60.0	222	6389	612022	7938	3764047130	6611	0.0000000	0.0000000
0	-1.2500000	60.0	557	6284	609127	7946	3764047194	6841	0.0000000	0.0000000
0	-1.0000000	60.0	962	6366	615550	7960	3764047258	7328	0.0000000	0.0000000
0	-0.7500000	60.0	1234	6349	615249	7826	3764047323	7583	0.0000000	0.0000000
0	-0.5000000	60.0	1239	6310	614305	7758	3764047387	7549	0.0000000	0.0000000
0	-0.2500000	60.0	983	6375	616838	7858	3764047451	7358	0.0000000	0.0000000
0	0.0000000	60.0	564	6248	613805	7903	3764047516	6812	0.0000000	0.0000000
0	0.2500000	60.0	216	6314	612665	7967	3764047580	6530	0.0000000	0.0000000
0	0.5000000	60.0	86	6425	618306	7885	3764047644	6511	0.0000000	0.0000000
0	0.7500000	60.0	226	6307	613291	7805	3764047708	6533	0.0000000	0.0000000
0	1.0000000	60.0	608	6445	610402	7914	3764047773	7053	0.0000000	0.0000000
0	1.2500000	60.0	1062	6427	615863	7952	3764047837	7489	0.0000000	0.0000000
0	1.5000000	60.0	1238	6360	609502	7857	3764047901	7598	0.0000000	0.0000000
0	1.7500000	60.0	1177	6387	602639	7973	3764047966	7564	0.0000000	0.0000000
* end: 11/04/2023 10:52:47
