* begin:	11/04/2023 22:32:32
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path2pi4_In2_cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
0	-1.7500000	60.0	78	5143	641044	1961	3764090017	5221	0.0000000	0.0000000
0	-1.5000000	60.0	217	5173	654275	1891	3764090082	5390	0.0000000	0.0000000
0	-1.2500000	60.0	607	5151	683288	1896	3764090146	5758	0.0000000	0.0000000
0	-1.0000000	60.0	1071	5256	638520	1944	3764090210	6327	0.0000000	0.0000000
0	-0.7500000	60.0	1445	5150	636706	1955	3764090274	6595	0.0000000	0.0000000
0	-0.5000000	60.0	1458	5301	634512	2041	3764090338	6759	0.0000000	0.0000000
0	-0.2500000	60.0	1216	5020	638547	1964	3764090402	6236	0.0000000	0.0000000
0	0.0000000	60.0	743	5283	670267	1971	3764090467	6026	0.0000000	0.0000000
0	0.2500000	60.0	321	5190	660571	1871	3764090531	5511	0.0000000	0.0000000
0	0.5000000	60.0	108	5256	676015	2030	3764090595	5364	0.0000000	0.0000000
0	0.7500000	60.0	188	5306	691881	1945	3764090659	5494	0.0000000	0.0000000
0	1.0000000	60.0	606	5233	687600	1985	3764090723	5839	0.0000000	0.0000000
0	1.2500000	60.0	1091	5233	685396	1993	3764090787	6324	0.0000000	0.0000000
0	1.5000000	60.0	1472	5398	693928	1970	3764090852	6870	0.0000000	0.0000000
0	1.7500000	60.0	1482	5143	683163	2008	3764090916	6625	0.0000000	0.0000000
* end: 11/04/2023 22:48:37
