# BinNR microsec O-Beam AUX chi(deg)
0.000 3600.010 20 54 120.000
1.000 3600.010 23 86 120.000
2.000 3600.010 28 71 120.000
3.000 3600.010 18 60 120.000
4.000 3600.010 28 47 120.000
5.000 3600.010 21 48 120.000
6.000 3600.010 34 31 120.000
7.000 3600.010 28 52 120.000
8.000 3600.010 32 59 120.000
9.000 3600.010 30 69 120.000
10.000 3600.010 22 71 120.000
11.000 3600.010 20 81 120.000
12.000 3600.010 32 87 120.000
13.000 3600.010 29 96 120.000
14.000 3600.010 30 94 120.000
15.000 3600.010 33 93 120.000
16.000 3600.010 24 97 120.000
17.000 3600.010 21 91 120.000
18.000 3600.010 20 70 120.000
19.000 3600.010 35 70 120.000
20.000 3600.010 32 41 120.000
21.000 3600.010 24 44 120.000
22.000 3600.010 21 37 120.000
23.000 3600.010 26 64 120.000
24.000 3600.010 33 60 120.000
25.000 3600.010 28 71 120.000
26.000 3600.010 28 63 120.000
27.000 3600.010 18 90 120.000
28.000 3600.010 27 107 120.000
29.000 3600.010 32 123 120.000
30.000 3600.010 20 102 120.000
31.000 3600.010 27 89 120.000
32.000 3600.010 28 77 120.000
33.000 3600.010 17 83 120.000
34.000 3600.010 18 64 120.000
35.000 3600.010 35 57 120.000
36.000 3600.010 19 49 120.000
37.000 3600.010 28 44 120.000
38.000 3600.010 20 34 120.000
39.000 3600.010 18 51 120.000
40.000 3600.010 21 58 120.000
41.000 3600.010 25 77 120.000
42.000 3600.010 27 94 120.000
43.000 3600.010 28 96 120.000
44.000 3600.010 30 93 120.000
45.000 3600.010 34 95 120.000
46.000 3600.010 24 93 120.000
47.000 3600.010 31 86 120.000
48.000 3600.010 31 95 120.000
49.000 3600.010 19 78 120.000
50.000 3600.010 27 78 120.000
51.000 3600.010 26 42 120.000
52.000 3600.010 29 46 120.000
53.000 3600.010 26 48 120.000
54.000 3600.010 42 50 120.000
55.000 3600.010 20 47 120.000
56.000 3600.010 26 49 120.000
57.000 3600.010 26 74 120.000
58.000 3600.010 26 91 120.000
59.000 3600.010 22 83 120.000
60.000 3600.010 32 102 120.000
61.000 3600.010 24 101 120.000
62.000 3600.010 24 105 120.000
63.000 3600.010 28 100 120.000
64.000 3600.010 33 85 120.000
65.000 3600.010 30 67 120.000
66.000 3600.010 30 64 120.000
67.000 3600.010 27 52 120.000
68.000 3600.010 24 44 120.000
69.000 3600.010 15 56 120.000
70.000 3600.010 29 50 120.000
71.000 3600.010 39 52 120.000
72.000 3600.010 29 82 120.000
73.000 3600.010 26 75 120.000
74.000 3600.010 31 104 120.000
75.000 3600.010 27 86 120.000
76.000 3600.010 25 104 120.000
77.000 3600.010 26 147 120.000
78.000 3600.010 26 99 120.000
79.000 3600.010 22 88 120.000
80.000 3600.010 35 98 120.000
81.000 3600.010 34 82 120.000
82.000 3600.010 27 72 120.000
83.000 3600.010 23 46 120.000
84.000 3600.010 23 53 120.000
85.000 3600.010 24 53 120.000
86.000 3600.010 26 62 120.000
87.000 3600.010 19 65 120.000
88.000 3600.010 15 70 120.000
89.000 3600.010 21 76 120.000
90.000 3600.010 30 80 120.000
91.000 3600.010 25 105 120.000
92.000 3600.010 21 141 120.000
93.000 3600.010 34 111 120.000
94.000 3600.010 19 112 120.000
95.000 3600.010 27 91 120.000
96.000 3600.010 29 104 120.000
97.000 3600.010 32 78 120.000
98.000 3600.010 31 62 120.000
99.000 3600.010 27 60 120.000
100.000 3600.010 30 54 120.000
101.000 3600.010 26 46 120.000
102.000 3600.010 25 48 120.000
103.000 3600.010 24 47 120.000
104.000 3600.010 25 75 120.000
105.000 3600.010 23 73 120.000
106.000 3600.010 28 105 120.000
107.000 3600.010 28 104 120.000
108.000 3600.010 30 101 120.000
109.000 3600.010 25 104 120.000
110.000 3600.010 14 103 120.000
111.000 3600.010 23 84 120.000
112.000 3600.010 27 92 120.000
113.000 3600.010 23 88 120.000
114.000 3600.010 23 83 120.000
115.000 3600.010 33 53 120.000
116.000 3600.010 27 62 120.000
117.000 3600.010 16 45 120.000
118.000 3600.010 30 40 120.000
119.000 3600.010 20 55 120.000
120.000 3600.010 37 61 120.000
121.000 3600.010 23 90 120.000
122.000 3600.010 35 99 120.000
123.000 3600.010 22 110 120.000
124.000 3600.010 24 109 120.000
125.000 3600.010 29 103 120.000
126.000 3600.010 26 99 120.000
127.000 3600.010 42 91 120.000
128.000 3600.010 30 90 120.000
129.000 3600.010 17 75 120.000
130.000 3600.010 25 63 120.000
131.000 3600.010 32 51 120.000
132.000 3600.010 25 44 120.000
133.000 3600.010 32 40 120.000
134.000 3600.010 27 45 120.000
135.000 3600.010 28 50 120.000
136.000 3600.010 25 62 120.000
137.000 3600.010 17 71 120.000
138.000 3600.010 23 106 120.000
139.000 3600.010 17 87 120.000
140.000 3600.010 22 115 120.000
141.000 3600.010 24 115 120.000
142.000 3600.010 38 114 120.000
143.000 3600.010 31 122 120.000
144.000 3600.010 36 97 120.000
145.000 3600.010 24 72 120.000
146.000 3600.010 15 78 120.000
147.000 3600.010 19 58 120.000
148.000 3600.010 24 41 120.000
149.000 3600.010 27 57 120.000
150.000 3600.010 26 46 120.000
151.000 3600.010 10 55 120.000
152.000 3600.010 34 74 120.000
153.000 3600.010 29 67 120.000
154.000 3600.010 22 100 120.000
155.000 3600.010 26 115 120.000
156.000 3600.010 40 119 120.000
157.000 3600.010 21 102 120.000
158.000 3600.010 31 109 120.000
159.000 3600.010 29 92 120.000
160.000 3600.010 28 79 120.000
161.000 3600.010 22 72 120.000
162.000 3600.010 25 70 120.000
163.000 3600.010 30 67 120.000
164.000 3600.010 33 44 120.000
165.000 3600.010 27 33 120.000
166.000 3600.010 30 58 120.000
167.000 3600.010 24 53 120.000
168.000 3600.010 28 80 120.000
169.000 3600.010 37 75 120.000
170.000 3600.010 30 82 120.000
171.000 3600.010 25 80 120.000
172.000 3600.010 23 108 120.000
173.000 3600.010 34 101 120.000
174.000 3600.010 39 93 120.000
175.000 3600.010 35 109 120.000
176.000 3600.010 28 90 120.000
177.000 3600.010 33 61 120.000
178.000 3600.010 22 70 120.000
179.000 3600.010 22 44 120.000
180.000 3600.010 25 55 120.000
181.000 3600.010 24 46 120.000
182.000 3600.010 28 49 120.000
183.000 3600.010 29 69 120.000
184.000 3600.010 27 95 120.000
185.000 3600.010 20 64 120.000
186.000 3600.010 23 75 120.000
187.000 3600.010 35 104 120.000
188.000 3600.010 22 108 120.000
189.000 3600.010 30 96 120.000
190.000 3600.010 21 105 120.000
191.000 3600.010 39 100 120.000
192.000 3600.010 25 77 120.000
193.000 3600.010 20 81 120.000
194.000 3600.010 33 58 120.000
195.000 3600.010 26 68 120.000
196.000 3600.010 21 40 120.000
197.000 3600.010 36 42 120.000
198.000 3600.010 26 50 120.000
199.000 3600.010 26 54 120.000
200.000 3600.010 25 62 120.000
201.000 3600.010 30 90 120.000
202.000 3600.010 33 88 120.000
203.000 3600.010 22 110 120.000
204.000 3600.010 40 103 120.000
205.000 3600.010 31 99 120.000
206.000 3600.010 36 126 120.000
207.000 3600.010 35 86 120.000
208.000 3600.010 20 99 120.000
209.000 3600.010 26 82 120.000
210.000 3600.010 35 61 120.000
211.000 3600.010 24 44 120.000
212.000 3600.010 28 54 120.000
213.000 3600.010 28 44 120.000
214.000 3600.010 30 50 120.000
215.000 3600.010 30 57 120.000
216.000 3600.010 26 74 120.000
217.000 3600.010 32 75 120.000
218.000 3600.010 32 87 120.000
219.000 3600.010 28 103 120.000
220.000 3600.010 26 124 120.000
221.000 3600.010 21 118 120.000
222.000 3600.010 45 126 120.000
223.000 3600.010 24 92 120.000
224.000 3600.010 21 90 120.000
225.000 3600.010 29 63 120.000
226.000 3600.010 37 78 120.000
227.000 3600.010 27 51 120.000
228.000 3600.010 28 46 120.000
229.000 3600.010 19 43 120.000
230.000 3600.010 34 50 120.000
231.000 3600.010 33 55 120.000
232.000 3600.010 32 81 120.000
233.000 3600.010 26 94 120.000
234.000 3600.010 17 94 120.000
235.000 3600.010 35 100 120.000
236.000 3600.010 27 91 120.000
237.000 3600.010 31 97 120.000
238.000 3600.010 36 98 120.000
239.000 3600.010 29 111 120.000
240.000 3600.010 35 83 120.000
241.000 3600.010 24 71 120.000
242.000 3600.010 21 65 120.000
243.000 3600.010 23 40 120.000
244.000 3600.010 22 47 120.000
245.000 3600.010 23 48 120.000
246.000 3600.010 36 53 120.000
247.000 3600.010 19 60 120.000
248.000 3600.010 27 74 120.000
249.000 3600.010 22 72 120.000
250.000 3600.010 27 91 120.000
251.000 3600.010 29 104 120.000
252.000 3600.010 24 106 120.000
253.000 3600.010 24 114 120.000
254.000 3600.010 26 100 120.000
255.000 3600.010 25 73 120.000
256.000 3600.010 31 88 120.000
257.000 3600.010 29 80 120.000
258.000 3600.010 34 67 120.000
259.000 3600.010 43 41 120.000
260.000 3600.010 40 53 120.000
261.000 3600.010 27 54 120.000
262.000 3600.010 25 54 120.000
263.000 3600.010 19 55 120.000
264.000 3600.010 23 76 120.000
265.000 3600.010 23 77 120.000
266.000 3600.010 33 89 120.000
267.000 3600.010 27 98 120.000
268.000 3600.010 23 120 120.000
269.000 3600.010 25 103 120.000
270.000 3600.010 30 99 120.000
271.000 3600.010 25 104 120.000
272.000 3600.010 23 96 120.000
273.000 3600.010 17 73 120.000
274.000 3600.010 30 74 120.000
275.000 3600.010 29 58 120.000
276.000 3600.010 24 60 120.000
277.000 3600.010 32 37 120.000
278.000 3600.010 25 48 120.000
279.000 3600.010 30 50 120.000
280.000 3600.010 29 54 120.000
281.000 3600.010 30 65 120.000
282.000 3600.010 31 77 120.000
283.000 3600.010 31 100 120.000
284.000 3600.010 19 102 120.000
285.000 3600.010 27 115 120.000
286.000 3600.010 21 122 120.000
287.000 3600.010 30 114 120.000
288.000 3600.010 24 94 120.000
289.000 3600.010 31 72 120.000
290.000 3600.010 26 57 120.000
291.000 3600.010 34 55 120.000
