* begin:	13/04/2023 16:20:26
* script file:	D:\data\Cycle 192\exp_3-16-13\rawdata\sc\path1pi4cb_g.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
1	0.0000000	60.0	299	12490	665356	7768	3764240494	12789	0.0000000	0.0000000
2	5.0000000	60.0	509	12554	630764	7801	3764240562	13063	0.0000000	0.0000000
3	10.0000000	60.0	693	12604	632084	7708	3764240629	13297	0.0000000	0.0000000
4	15.0000000	60.0	672	12639	712321	7887	3764240697	13311	0.0000000	0.0000000
5	20.0000000	60.0	623	12613	703399	7732	3764240764	13236	0.0000000	0.0000000
6	25.0000000	60.0	414	12584	677688	7865	3764240832	12998	0.0000000	0.0000000
7	30.0000000	60.0	205	12596	630795	7797	3764240899	12801	0.0000000	0.0000000
8	35.0000000	60.0	64	12608	619316	7783	3764240967	12672	0.0000000	0.0000000
9	40.0000000	60.0	50	12428	664980	8001	3764241034	12478	0.0000000	0.0000000
10	45.0000000	60.0	171	12567	627928	7896	3764241102	12738	0.0000000	0.0000000
11	50.0000000	60.0	374	12509	623545	7736	3764241169	12883	0.0000000	0.0000000
12	55.0000000	60.0	571	12403	630578	7672	3764241237	12974	0.0000000	0.0000000
13	60.0000000	60.0	730	12591	687633	7856	3764241305	13321	0.0000000	0.0000000
14	65.0000000	60.0	715	12654	683609	7689	3764241372	13369	0.0000000	0.0000000
15	70.0000000	60.0	550	12589	700679	7670	3764241440	13139	0.0000000	0.0000000
16	75.0000000	60.0	346	12633	693672	7818	3764241508	12979	0.0000000	0.0000000
17	80.0000000	60.0	125	12422	617415	7897	3764241575	12547	0.0000000	0.0000000
18	85.0000000	60.0	41	12582	625866	7731	3764241643	12623	0.0000000	0.0000000
19	90.0000000	60.0	86	12508	619392	7758	3764241710	12594	0.0000000	0.0000000
20	95.0000000	60.0	282	12518	626387	7590	3764241778	12800	0.0000000	0.0000000
* end: 13/04/2023 16:42:59
